2.50E-01	5.00E+00	152.8335062	-4.9630E-06	-4.9630E-06	1.1803E-05	1.4860E-05	6.7062E-05	2.0076E-04	2.0075E-04	2.2181E-07
3.00E-01	5.00E+00	152.8346697	-9.4600E-06	-9.4600E-06	2.5262E-05	2.8320E-05	1.1574E-04	3.4640E-04	3.4639E-04	4.5896E-07
3.50E-01	5.00E+00	152.8376584	-1.6860E-05	-1.6860E-05	4.7400E-05	5.0460E-05	1.8360E-04	5.4949E-04	5.4948E-04	8.5123E-07
4.00E-01	5.00E+00	152.8371408	-2.8190E-05	-2.8190E-05	8.1362E-05	8.4400E-05	2.7388E-04	8.2064E-04	8.2061E-04	1.4927E-06
4.50E-01	5.00E+00	152.8277309	-4.4680E-05	-4.4680E-05	1.3092E-04	1.3390E-04	3.9022E-04	1.1761E-03	1.1760E-03	2.7637E-06
5.00E-01	5.00E+00	152.8254039	-6.7740E-05	-6.7740E-05	2.0113E-04	2.0410E-04	5.3774E-04	1.6558E-03	1.6557E-03	6.2699E-06
5.50E-01	5.00E+00	152.8266698	-9.9160E-05	-9.9150E-05	3.0033E-04	3.0320E-04	7.2633E-04	2.3571E-03	2.3569E-03	1.7158E-05
6.00E-01	5.00E+00	152.8207678	-1.4140E-04	-1.4140E-04	4.4412E-04	4.4700E-04	9.7586E-04	3.4844E-03	3.4840E-03	4.8267E-05
6.50E-01	5.00E+00	152.8262776	-1.9850E-04	-1.9840E-04	6.6207E-04	6.6480E-04	1.3238E-03	5.3997E-03	5.3993E-03	1.2543E-04
7.00E-01	5.00E+00	152.8143101	-2.7660E-04	-2.7660E-04	1.0064E-03	1.0090E-03	1.8328E-03	8.6468E-03	8.6463E-03	2.9350E-04
7.50E-01	5.00E+00	152.8164582	-3.8610E-04	-3.8600E-04	1.5619E-03	1.5650E-03	2.5972E-03	1.4016E-02	1.4016E-02	6.1975E-04
8.00E-01	5.00E+00	152.8157281	-5.4290E-04	-5.4290E-04	2.4587E-03	2.4610E-03	3.7520E-03	2.2425E-02	2.2425E-02	1.2004E-03
8.50E-01	5.00E+00	152.8195838	-7.7070E-04	-7.7060E-04	3.8744E-03	3.8770E-03	5.4647E-03	3.5068E-02	3.5068E-02	2.1528E-03
9.00E-01	5.00E+00	152.817503	-1.1030E-03	-1.1020E-03	6.0566E-03	6.0590E-03	7.9540E-03	5.3157E-02	5.3154E-02	3.6291E-03
9.50E-01	5.00E+00	152.8211326	-1.5830E-03	-1.5830E-03	9.3040E-03	9.3060E-03	1.1460E-02	7.8033E-02	7.8023E-02	5.7920E-03
1.00E+00	5.00E+00	152.8245967	-2.2700E-03	-2.2700E-03	1.4006E-02	1.4010E-02	1.6276E-02	1.1567E-01	1.1564E-01	8.8402E-03
1.05E+00	5.00E+00	152.8349723	-3.2380E-03	-3.2380E-03	2.0655E-02	2.0660E-02	2.2755E-02	1.5922E-01	1.5916E-01	1.3016E-02
1.10E+00	5.00E+00	152.8545219	-4.5790E-03	-4.5790E-03	2.9766E-02	2.9770E-02	3.1223E-02	2.1352E-01	2.1342E-01	1.8532E-02
1.15E+00	5.00E+00	152.8611209	-6.3970E-03	-6.3980E-03	4.1781E-02	4.1790E-02	4.1895E-02	2.8064E-01	2.8047E-01	2.5497E-02
1.20E+00	5.00E+00	152.8836041	-8.8120E-03	-8.8130E-03	5.7464E-02	5.7510E-02	5.5231E-02	3.5884E-01	3.5856E-01	3.4228E-02
1.25E+00	5.00E+00	152.9085627	-1.1980E-02	-1.1980E-02	7.7719E-02	7.7680E-02	7.1759E-02	4.5289E-01	4.5245E-01	4.5091E-02
1.30E+00	5.00E+00	152.9383196	-1.6040E-02	-1.6040E-02	1.0232E-01	1.0240E-01	9.1048E-02	5.6578E-01	5.6513E-01	5.7652E-02
1.35E+00	5.00E+00	152.9720998	-2.1150E-02	-2.1160E-02	1.3350E-01	1.3350E-01	1.1456E-01	7.0490E-01	7.0383E-01	7.3046E-02
1.40E+00	5.00E+00	153.0187256	-2.7570E-02	-2.7580E-02	1.7210E-01	1.7230E-01	1.4263E-01	8.6541E-01	8.6374E-01	9.1479E-02
1.45E+00	5.00E+00	153.0723315	-3.5510E-02	-3.5530E-02	2.2041E-01	2.2050E-01	1.7651E-01	1.0317E+00	1.0293E+00	1.1392E-01
1.50E+00	5.00E+00	153.1256744	-4.5290E-02	-4.5340E-02	2.7659E-01	2.7670E-01	2.1462E-01	1.2038E+00	1.2003E+00	1.3901E-01
1.55E+00	5.00E+00	153.1949458	-5.7040E-02	-5.7110E-02	3.4039E-01	3.4060E-01	2.5645E-01	1.3988E+00	1.3938E+00	1.6620E-01
1.60E+00	5.00E+00	153.2739761	-7.1020E-02	-7.1130E-02	4.1417E-01	4.1450E-01	3.0331E-01	1.6493E+00	1.6423E+00	1.9655E-01
1.65E+00	5.00E+00	153.3723835	-8.7490E-02	-8.7650E-02	5.0272E-01	5.0340E-01	3.5780E-01	1.9498E+00	1.9400E+00	2.3218E-01
1.70E+00	5.00E+00	153.4763448	-1.0690E-01	-1.0720E-01	6.0962E-01	6.1000E-01	4.2166E-01	2.3026E+00	2.2891E+00	2.7457E-01
1.75E+00	5.00E+00	153.5985084	-1.2980E-01	-1.3010E-01	7.3213E-01	7.3310E-01	4.9270E-01	2.7012E+00	2.6840E+00	3.2180E-01
1.80E+00	5.00E+00	153.7443298	-1.5640E-01	-1.5680E-01	8.7726E-01	8.7850E-01	5.7448E-01	3.1371E+00	3.1132E+00	3.7697E-01
1.85E+00	5.00E+00	153.9060726	-1.8730E-01	-1.8800E-01	1.0465E+00	1.0480E+00	6.6728E-01	3.6075E+00	3.5720E+00	4.4034E-01
1.90E+00	5.00E+00	154.0902776	-2.2320E-01	-2.2410E-01	1.2390E+00	1.2400E+00	7.7007E-01	4.1612E+00	4.1114E+00	5.1109E-01
1.95E+00	5.00E+00	154.3061429	-2.6440E-01	-2.6570E-01	1.4550E+00	1.4580E+00	8.8240E-01	4.8294E+00	4.7604E+00	5.8881E-01
2.00E+00	5.00E+00	154.5525109	-3.1160E-01	-3.1340E-01	1.7156E+00	1.7190E+00	1.0145E+00	5.5206E+00	5.4286E+00	6.8281E-01
2.05E+00	5.00E+00	154.8351246	-3.6600E-01	-3.6840E-01	2.0184E+00	2.0200E+00	1.1643E+00	6.3100E+00	6.1916E+00	7.9181E-01
1.00E-01	7.50E+00	156.0285827	-7.3140E-07	-7.3140E-07	-3.7127E-07	2.1900E-06	3.6013E-06	1.0798E-05	1.0798E-05	4.3103E-09
1.50E-01	7.50E+00	156.0266116	-1.0970E-06	-1.0970E-06	7.2595E-07	3.2850E-06	1.2153E-05	3.6449E-05	3.6449E-05	2.1795E-08
2.00E-01	7.50E+00	156.0322805	-2.0820E-06	-2.0820E-06	3.6796E-06	6.2380E-06	2.8808E-05	8.6430E-05	8.6429E-05	6.8896E-08
2.50E-01	7.50E+00	156.0242395	-4.1580E-06	-4.1580E-06	9.9108E-06	1.2470E-05	5.6275E-05	1.6891E-04	1.6891E-04	1.6832E-07
3.00E-01	7.50E+00	156.022425	-7.9350E-06	-7.9350E-06	2.1251E-05	2.3810E-05	9.7286E-05	2.9216E-04	2.9216E-04	3.4961E-07
3.50E-01	7.50E+00	156.0236998	-1.4160E-05	-1.4160E-05	3.9950E-05	4.2500E-05	1.5460E-04	4.6471E-04	4.6471E-04	6.5317E-07
4.00E-01	7.50E+00	156.0199257	-2.3720E-05	-2.3710E-05	6.8730E-05	7.1260E-05	2.3110E-04	6.9655E-04	6.9653E-04	1.1844E-06
4.50E-01	7.50E+00	156.0199651	-3.7650E-05	-3.7650E-05	1.1095E-04	1.1340E-04	3.3023E-04	1.0059E-03	1.0058E-03	2.4643E-06
5.00E-01	7.50E+00	156.0167459	-5.7210E-05	-5.7210E-05	1.7152E-04	1.7390E-04	4.5745E-04	1.4404E-03	1.4403E-03	6.7121E-06
5.50E-01	7.50E+00	156.016876	-8.4070E-05	-8.4070E-05	2.5925E-04	2.6160E-04	6.2421E-04	2.1212E-03	2.1210E-03	2.0858E-05
6.00E-01	7.50E+00	156.0111639	-1.2070E-04	-1.2070E-04	3.9200E-04	3.9430E-04	8.5450E-04	3.2900E-03	3.2928E-03	6.1627E-05
6.50E-01	7.50E+00	156.0123839	-1.7140E-04	-1.7140E-04	6.0379E-04	6.0600E-04	1.1926E-03	5.3745E-03	5.3742E-03	1.6150E-04
7.00E-01	7.50E+00	156.0086352	-2.4310E-04	-2.4310E-04	9.5516E-04	9.5730E-04	1.7118E-03	9.0032E-03	9.0030E-03	3.7521E-04
7.50E-01	7.50E+00	156.0042318	-3.4750E-04	-3.4750E-04	1.5439E-03	1.5460E-03	2.5218E-03	1.5026E-02	1.5026E-02	7.8453E-04
8.00E-01	7.50E+00	156.0114758	-5.0280E-04	-5.0270E-04	2.5139E-03	2.5160E-03	3.7708E-03	2.4426E-02	2.4426E-02	1.4988E-03
8.50E-01	7.50E+00	156.0134218	-7.3510E-04	-7.3500E-04	4.0625E-03	4.0650E-03	5.6441E-03	3.8410E-02	3.8408E-02	2.6524E-03
9.00E-01	7.50E+00	156.0196003	-1.0810E-03	-1.0810E-03	6.4525E-03	6.4550E-03	8.3705E-03	5.8252E-02	5.8245E-02	4.4081E-03
9.50E-01	7.50E+00	156.0331673	-1.5910E-03	-1.5910E-03	1.0006E-02	1.0010E-02	1.2207E-02	8.5181E-02	8.5160E-02	6.9466E-03
1.00E+00	7.50E+00	156.0397554	-2.3250E-03	-2.3250E-03	1.5113E-02	1.5120E-02	1.7438E-02	1.2423E-01	1.2418E-01	1.0464E-02
1.05E+00	7.50E+00	156.0453318	-3.3640E-03	-3.3640E-03	2.2238E-02	2.2250E-02	2.4383E-02	1.6929E-01	1.6919E-01	1.5177E-02
1.10E+00	7.50E+00	156.07257	-4.7970E-03	-4.7980E-03	3.1876E-02	3.1880E-02	3.3340E-02	2.2518E-01	2.2498E-01	2.1276E-02
1.15E+00	7.50E+00	156.0939337	-6.7350E-03	-6.7360E-03	4.4510E-02	4.4520E-02	4.4562E-02	2.9408E-01	2.9375E-01	2.8914E-02
1.20E+00	7.50E+00	156.1235911	-9.2980E-03	-9.3010E-03	6.0927E-02	6.0970E-02	5.8523E-02	3.7496E-01	3.7445E-01	3.8417E-02
1.25E+00	7.50E+00	156.1578811	-1.2640E-02	-1.2650E-02	8.2000E-02	8.1970E-02	7.5720E-02	4.7325E-01	4.7252E-01	5.0139E-02
1.30E+00	7.50E+00	156.1981527	-1.6920E-02	-1.6930E-02	1.0771E-01	1.0780E-01	9.5878E-02	5.9192E-01	5.9076E-01	6.3769E-02
1.35E+00	7.50E+00	156.2445675	-2.2300E-02	-2.2320E-02	1.4040E-01	1.4040E-01	1.2053E-01	7.3720E-01	7.3540E-01	8.0534E-02
1.40E+00	7.50E+00	156.3177254	-2.9060E-02	-2.9080E-02	1.8085E-01	1.8110E-01	1.4995E-01	9.0353E-01	9.0075E-01	1.0059E-01
1.45E+00	7.50E+00	156.3817002	-3.7400E-02	-3.7450E-02	2.3110E-01	2.3120E-01	1.8521E-01	1.0766E+00	1.0725E+00	1.2481E-01
1.50E+00	7.50E+00	156.4581962	-4.7660E-02	-4.7720E-02	2.8962E-01	2.8980E-01	2.2489E-01	1.2567E+00	1.2508E+00	1.5190E-01
1.55E+00	7.50E+00	156.5533579	-5.9950E-02	-6.0060E-02	3.5641E-01	3.5670E-01	2.6869E-01	1.4612E+00	1.4525E+00	1.8151E-01
1.60E+00	7.50E+00	156.6646464	-7.4600E-02	-7.4760E-02	4.3351E-01	4.3410E-01	3.1767E-01	1.7230E+00	1.7105E+00	2.1449E-01
1.65E+00	7.50E+00	156.7867583	-9.1840E-02	-9.2080E-02	5.2588E-01	5.2680E-01	3.7452E-01	2.0351E+00	2.0176E+00	2.5314E-01
1.70E+00	7.50E+00	156.9327942	-1.1220E-01	-1.1260E-01	6.3747E-01	6.3820E-01	4.4122E-01	2.4026E+00	2.3776E+00	2.9923E-01
1.75E+00	7.50E+00	157.0947681	-1.3610E-01	-1.3660E-01	7.6512E-01	7.6670E-01	5.1527E-01	2.8223E+00	2.7871E+00	3.5054E-01
1.80E+00	7.50E+00	157.282381	-1.6390E-01	-1.6460E-01	9.1652E-01	9.1850E-01	6.0062E-01	3.2816E+00	3.2333E+00	4.1058E-01
1.85E+00	7.50E+00	157.5013537	-1.9630E-01	-1.9730E-01	1.0940E+00	1.0960E+00	6.9801E-01	3.7832E+00	3.7195E+00	4.8018E-01
1.90E+00	7.50E+00	157.7509234	-2.3390E-01	-2.3530E-01	1.2954E+00	1.2980E+00	8.0561E-01	4.3727E+00	4.2858E+00	5.5774E-01
1.95E+00	7.50E+00	158.0361581	-2.7710E-01	-2.7890E-01	1.5230E+00	1.5280E+00	9.2403E-01	5.0766E+00	4.9550E+00	6.4384E-01
2.00E+00	7.50E+00	158.3590648	-3.2650E-01	-3.2910E-01	1.7969E+00	1.8030E+00	1.0630E+00	5.8063E+00	5.6327E+00	7.4811E-01
1.00E-01	1.00E+01	158.9180853	-6.2640E-07	-6.2640E-07	-3.1805E-07	1.8740E-06	3.0835E-06	9.2471E-06	9.2471E-06	3.3718E-09
