T		P		density		Gibbs		Helmholtz	Internal En	Enthalpy	Entropy		Cp		Cv
4.744000E+00	1.600000E-02	1.121000E+02	-8.012199E+00	-8.026472E+00	1.196000E+01	1.338000E+01	4.213000E+00	9.439000E+00	2.644000E+00
8.000000E-01	1.800000E-02	1.482000E+02	2.255975E-02	1.041400E-02	1.365000E-02	1.228000E+00	4.045000E-03	2.206000E-02	2.205000E-02
2.150000E+00	1.800000E-02	1.495000E+02	-4.460099E-01	-4.580500E-01	2.739000E+00	3.943000E+00	1.487000E+00	1.047000E+01	1.028000E+01
2.159000E+00	1.800000E-02	1.495000E+02	-4.578659E-01	-4.699060E-01	2.842000E+00	4.046000E+00	1.534000E+00	1.339000E+01	1.299000E+01
2.161000E+00	1.800000E-02	1.495000E+02	-4.618659E-01	-4.739060E-01	2.867000E+00	4.071000E+00	1.546000E+00	8.037000E+00	7.971000E+00
2.170000E+00	1.800000E-02	1.496000E+02	-4.760379E-01	-4.880700E-01	2.921000E+00	4.124000E+00	1.571000E+00	5.015000E+00	5.015000E+00
2.260000E+00	1.800000E-02	1.494000E+02	-6.247718E-01	-6.368200E-01	3.221000E+00	4.426000E+00	1.707000E+00	2.688000E+00	2.645000E+00
2.400000E+00	1.800000E-02	1.489000E+02	-8.793113E-01	-8.914000E-01	3.551000E+00	4.760000E+00	1.851000E+00	2.212000E+00	2.111000E+00
2.700000E+00	1.800000E-02	1.474000E+02	-1.484188E+00	-1.496400E+00	4.179000E+00	5.400000E+00	2.102000E+00	2.186000E+00	1.949000E+00
3.000000E+00	1.800000E-02	1.452000E+02	-2.169603E+00	-2.182000E+00	4.838000E+00	6.078000E+00	2.340000E+00	2.407000E+00	1.975000E+00
3.300000E+00	1.800000E-02	1.424000E+02	-2.930760E+00	-2.943400E+00	5.597000E+00	6.861000E+00	2.588000E+00	2.823000E+00	2.159000E+00
3.600000E+00	1.800000E-02	1.391000E+02	-3.776860E+00	-3.789800E+00	6.481000E+00	7.776000E+00	2.853000E+00	3.283000E+00	2.318000E+00
3.900000E+00	1.800000E-02	1.349000E+02	-4.714057E+00	-4.727400E+00	7.503000E+00	8.837000E+00	3.136000E+00	3.807000E+00	2.430000E+00
4.200000E+00	1.800000E-02	1.298000E+02	-5.752533E+00	-5.766400E+00	8.690000E+00	1.008000E+01	3.442000E+00	4.504000E+00	2.508000E+00
4.500000E+00	1.800000E-02	1.229000E+02	-6.915854E+00	-6.930500E+00	1.012000E+01	1.159000E+01	3.789000E+00	5.696000E+00	2.570000E+00
4.800000E+00	1.800000E-02	1.122000E+02	-8.245957E+00	-8.262000E+00	1.209000E+01	1.369000E+01	4.240000E+00	9.190000E+00	2.641000E+00
4.891000E+00	1.800000E-02	1.067000E+02	-8.728952E+00	-8.745822E+00	1.298000E+01	1.467000E+01	4.442000E+00	1.304000E+01	2.675000E+00
8.000000E-01	2.000000E-02	1.482000E+02	2.390928E-02	1.041400E-02	1.365000E-02	1.228000E+00	4.045000E-03	2.206000E-02	2.205000E-02
2.150000E+00	2.000000E-02	1.495000E+02	-4.446721E-01	-4.580500E-01	2.739000E+00	3.943000E+00	1.487000E+00	1.047000E+01	1.028000E+01
2.159000E+00	2.000000E-02	1.495000E+02	-4.565281E-01	-4.699060E-01	2.842000E+00	4.046000E+00	1.534000E+00	1.339000E+01	1.299000E+01
2.161000E+00	2.000000E-02	1.495000E+02	-4.605281E-01	-4.739060E-01	2.867000E+00	4.071000E+00	1.546000E+00	8.037000E+00	7.971000E+00
2.170000E+00	2.000000E-02	1.496000E+02	-4.747010E-01	-4.880700E-01	2.921000E+00	4.124000E+00	1.571000E+00	5.015000E+00	5.015000E+00
2.260000E+00	2.000000E-02	1.494000E+02	-6.234331E-01	-6.368200E-01	3.221000E+00	4.426000E+00	1.707000E+00	2.688000E+00	2.645000E+00
2.400000E+00	2.000000E-02	1.489000E+02	-8.779682E-01	-8.914000E-01	3.551000E+00	4.760000E+00	1.851000E+00	2.212000E+00	2.111000E+00
